"","Country","CreationDate","CountTotalUsers","CountTotalUsersStack"
"804","Brazil","2018-05",15,959
"805","Brazil","2018-06",7,966
"806","Brazil","2018-07",10,976
"807","Brazil","2018-08",13,989
"808","Brazil","2018-09",17,1006
"809","Brazil","2018-10",18,1024
"810","Brazil","2018-11",15,1039
"811","Brazil","2018-12",1,1040
"812","Brunei","2014-04",1,1
"813","Brunei","2014-06",2,3
"814","Bulgaria","2010-08",1,1
"815","Bulgaria","2010-09",2,3
"816","Bulgaria","2010-11",1,4
"817","Bulgaria","2010-12",1,5
"818","Bulgaria","2011-01",2,7
"819","Bulgaria","2011-03",1,8
"820","Bulgaria","2011-04",1,9
"821","Bulgaria","2011-06",2,11
"822","Bulgaria","2011-07",2,13
"823","Bulgaria","2011-08",2,15
"824","Bulgaria","2011-09",1,16
"825","Bulgaria","2011-10",1,17
"826","Bulgaria","2011-11",1,18
"827","Bulgaria","2012-02",1,19
"828","Bulgaria","2012-04",2,21
"829","Bulgaria","2012-08",1,22
"830","Bulgaria","2012-09",2,24
"831","Bulgaria","2012-10",1,25
"832","Bulgaria","2012-11",1,26
"833","Bulgaria","2013-01",1,27
"834","Bulgaria","2013-02",3,30
"835","Bulgaria","2013-03",1,31
"836","Bulgaria","2013-06",2,33
"837","Bulgaria","2013-07",1,34
"838","Bulgaria","2013-08",1,35
"839","Bulgaria","2013-10",4,39
"840","Bulgaria","2013-12",2,41
"841","Bulgaria","2014-01",2,43
"842","Bulgaria","2014-02",1,44
"843","Bulgaria","2014-03",2,46
"844","Bulgaria","2014-04",2,48
"845","Bulgaria","2014-05",2,50
"846","Bulgaria","2014-08",2,52
"847","Bulgaria","2014-09",2,54
"848","Bulgaria","2014-10",3,57
"849","Bulgaria","2014-11",3,60
"850","Bulgaria","2014-12",1,61
"851","Bulgaria","2015-02",1,62
"852","Bulgaria","2015-03",3,65
"853","Bulgaria","2015-04",1,66
"854","Bulgaria","2015-05",3,69
"855","Bulgaria","2015-06",3,72
"856","Bulgaria","2015-07",4,76
"857","Bulgaria","2015-08",2,78
"858","Bulgaria","2015-09",2,80
"859","Bulgaria","2015-10",5,85
"860","Bulgaria","2015-11",4,89
"861","Bulgaria","2015-12",2,91
"862","Bulgaria","2016-01",2,93
"863","Bulgaria","2016-02",2,95
"864","Bulgaria","2016-03",4,99
"865","Bulgaria","2016-05",2,101
"866","Bulgaria","2016-06",3,104
"867","Bulgaria","2016-07",3,107
"868","Bulgaria","2016-08",2,109
"869","Bulgaria","2016-09",4,113
"870","Bulgaria","2016-10",2,115
"871","Bulgaria","2016-11",3,118
"872","Bulgaria","2016-12",4,122
"873","Bulgaria","2017-01",1,123
"874","Bulgaria","2017-02",2,125
"875","Bulgaria","2017-03",4,129
"876","Bulgaria","2017-04",3,132
"877","Bulgaria","2017-05",3,135
"878","Bulgaria","2017-06",1,136
"879","Bulgaria","2017-07",1,137
"880","Bulgaria","2017-08",1,138
"881","Bulgaria","2017-11",2,140
"882","Bulgaria","2017-12",4,144
"883","Bulgaria","2018-01",1,145
"884","Bulgaria","2018-02",4,149
"885","Bulgaria","2018-03",3,152
"886","Bulgaria","2018-04",3,155
"887","Bulgaria","2018-05",1,156
"888","Bulgaria","2018-06",1,157
"889","Bulgaria","2018-07",3,160
"890","Bulgaria","2018-08",2,162
"891","Bulgaria","2018-09",4,166
"892","Bulgaria","2018-10",3,169
"893","Bulgaria","2018-11",3,172
"894","Cambodia","2012-03",1,1
"895","Cambodia","2013-01",1,2
"896","Cambodia","2013-02",1,3
"897","Cambodia","2013-12",1,4
"898","Cambodia","2014-05",1,5
"899","Cambodia","2014-09",1,6
"900","Cambodia","2015-03",2,8
"901","Cambodia","2015-07",1,9
"902","Cambodia","2015-08",1,10
"903","Cambodia","2015-11",1,11
"904","Cambodia","2015-12",1,12
"905","Cambodia","2016-08",1,13
"906","Cambodia","2016-09",1,14
"907","Cambodia","2017-03",1,15
"908","Cambodia","2017-05",1,16
"909","Cambodia","2017-08",1,17
"910","Cambodia","2017-10",1,18
"911","Cambodia","2017-11",2,20
"912","Cambodia","2017-12",1,21
"913","Cambodia","2018-02",1,22
"914","Cambodia","2018-03",1,23
"915","Cambodia","2018-04",1,24
"916","Cambodia","2018-05",1,25
"917","Cambodia","2018-06",4,29
"918","Cambodia","2018-09",2,31
"919","Cambodia","2018-10",2,33
"920","Cambodia","2018-11",1,34
"921","Cameroon","2016-09",1,1
"922","Cameroon","2017-03",1,2
"923","Cameroon","2017-11",1,3
"924","Cameroon","2018-05",1,4
"925","Cameroon","2018-10",1,5
"926","Canada","2010-08",19,19
"927","Canada","2010-09",15,34
"928","Canada","2010-10",3,37
"929","Canada","2010-11",12,49
"930","Canada","2010-12",14,63
"931","Canada","2011-01",19,82
"932","Canada","2011-02",25,107
"933","Canada","2011-03",18,125
"934","Canada","2011-04",25,150
"935","Canada","2011-05",25,175
"936","Canada","2011-06",16,191
"937","Canada","2011-07",23,214
"938","Canada","2011-08",44,258
"939","Canada","2011-09",24,282
"940","Canada","2011-10",37,319
"941","Canada","2011-11",23,342
"942","Canada","2011-12",25,367
"943","Canada","2012-01",30,397
"944","Canada","2012-02",23,420
"945","Canada","2012-03",23,443
"946","Canada","2012-04",26,469
"947","Canada","2012-05",20,489
"948","Canada","2012-06",14,503
"949","Canada","2012-07",32,535
"950","Canada","2012-08",22,557
"951","Canada","2012-09",27,584
"952","Canada","2012-10",27,611
"953","Canada","2012-11",22,633
"954","Canada","2012-12",27,660
"955","Canada","2013-01",27,687
"956","Canada","2013-02",20,707
"957","Canada","2013-03",19,726
"958","Canada","2013-04",23,749
"959","Canada","2013-05",15,764
"960","Canada","2013-06",18,782
"961","Canada","2013-07",17,799
"962","Canada","2013-08",21,820
"963","Canada","2013-09",23,843
"964","Canada","2013-10",26,869
"965","Canada","2013-11",24,893
"966","Canada","2013-12",26,919
"967","Canada","2014-01",29,948
"968","Canada","2014-02",32,980
"969","Canada","2014-03",38,1018
"970","Canada","2014-04",28,1046
"971","Canada","2014-05",27,1073
"972","Canada","2014-06",26,1099
"973","Canada","2014-07",20,1119
"974","Canada","2014-08",31,1150
"975","Canada","2014-09",36,1186
"976","Canada","2014-10",29,1215
"977","Canada","2014-11",36,1251
"978","Canada","2014-12",41,1292
"979","Canada","2015-01",45,1337
"980","Canada","2015-02",32,1369
"981","Canada","2015-03",27,1396
"982","Canada","2015-04",48,1444
"983","Canada","2015-05",29,1473
"984","Canada","2015-06",43,1516
"985","Canada","2015-07",40,1556
"986","Canada","2015-08",38,1594
"987","Canada","2015-09",39,1633
"988","Canada","2015-10",50,1683
"989","Canada","2015-11",35,1718
"990","Canada","2015-12",33,1751
"991","Canada","2016-01",34,1785
"992","Canada","2016-02",35,1820
"993","Canada","2016-03",31,1851
"994","Canada","2016-04",35,1886
"995","Canada","2016-05",29,1915
"996","Canada","2016-06",37,1952
"997","Canada","2016-07",27,1979
"998","Canada","2016-08",41,2020
"999","Canada","2016-09",39,2059
"1000","Canada","2016-10",27,2086
"1001","Canada","2016-11",28,2114
"1002","Canada","2016-12",28,2142
"1003","Canada","2017-01",43,2185
"1004","Canada","2017-02",38,2223
"1005","Canada","2017-03",28,2251
"1006","Canada","2017-04",25,2276
"1007","Canada","2017-05",24,2300
"1008","Canada","2017-06",31,2331
"1009","Canada","2017-07",24,2355
"1010","Canada","2017-08",33,2388
"1011","Canada","2017-09",30,2418
"1012","Canada","2017-10",35,2453
"1013","Canada","2017-11",40,2493
"1014","Canada","2017-12",33,2526
"1015","Canada","2018-01",33,2559
"1016","Canada","2018-02",24,2583
"1017","Canada","2018-03",40,2623
"1018","Canada","2018-04",24,2647
"1019","Canada","2018-05",21,2668
"1020","Canada","2018-06",22,2690
"1021","Canada","2018-07",22,2712
"1022","Canada","2018-08",27,2739
"1023","Canada","2018-09",31,2770
"1024","Canada","2018-10",30,2800
"1025","Canada","2018-11",39,2839
"1026","Canada","2018-12",1,2840
"1027","Cape Verde","2016-07",1,1
"1028","Cape Verde","2018-07",1,2
"1029","Cayman Islands","2013-07",1,1
"1030","Cayman Islands","2014-03",1,2
"1031","Cayman Islands","2016-04",1,3
"1032","Cayman Islands","2016-07",1,4
"1033","Cayman Islands","2016-09",1,5
"1034","Cayman Islands","2016-11",1,6
"1035","Chile","2010-09",2,2
"1036","Chile","2010-11",1,3
"1037","Chile","2011-02",1,4
"1038","Chile","2011-04",1,5
"1039","Chile","2011-07",3,8
"1040","Chile","2011-09",3,11
"1041","Chile","2011-11",2,13
"1042","Chile","2011-12",1,14
"1043","Chile","2012-01",1,15
"1044","Chile","2012-05",3,18
"1045","Chile","2012-07",1,19
"1046","Chile","2012-08",3,22
"1047","Chile","2012-09",1,23
"1048","Chile","2012-11",1,24
"1049","Chile","2012-12",2,26
"1050","Chile","2013-01",2,28
"1051","Chile","2013-03",1,29
"1052","Chile","2013-05",2,31
"1053","Chile","2013-06",1,32
"1054","Chile","2013-08",2,34
"1055","Chile","2013-09",1,35
"1056","Chile","2013-10",1,36
"1057","Chile","2014-01",1,37
"1058","Chile","2014-02",2,39
"1059","Chile","2014-03",4,43
"1060","Chile","2014-04",1,44
"1061","Chile","2014-05",3,47
"1062","Chile","2014-06",1,48
"1063","Chile","2014-07",1,49
"1064","Chile","2014-08",1,50
"1065","Chile","2014-10",2,52
"1066","Chile","2014-11",3,55
"1067","Chile","2014-12",2,57
"1068","Chile","2015-01",1,58
"1069","Chile","2015-02",1,59
"1070","Chile","2015-03",2,61
"1071","Chile","2015-04",1,62
"1072","Chile","2015-07",2,64
"1073","Chile","2015-08",3,67
"1074","Chile","2015-09",4,71
"1075","Chile","2015-10",1,72
"1076","Chile","2015-11",2,74
"1077","Chile","2015-12",2,76
"1078","Chile","2016-01",4,80
"1079","Chile","2016-03",2,82
"1080","Chile","2016-04",4,86
"1081","Chile","2016-05",1,87
"1082","Chile","2016-06",4,91
"1083","Chile","2016-07",2,93
"1084","Chile","2016-08",2,95
"1085","Chile","2016-09",3,98
"1086","Chile","2016-10",1,99
"1087","Chile","2016-11",1,100
"1088","Chile","2016-12",5,105
"1089","Chile","2017-01",3,108
"1090","Chile","2017-02",4,112
"1091","Chile","2017-03",1,113
"1092","Chile","2017-04",2,115
"1093","Chile","2017-05",2,117
"1094","Chile","2017-06",1,118
"1095","Chile","2017-07",4,122
"1096","Chile","2017-08",2,124
"1097","Chile","2017-10",4,128
"1098","Chile","2017-11",1,129
"1099","Chile","2017-12",2,131
"1100","Chile","2018-01",3,134
"1101","Chile","2018-03",2,136
"1102","Chile","2018-04",5,141
"1103","Chile","2018-05",1,142
"1104","Chile","2018-07",1,143
"1105","Chile","2018-08",5,148
"1106","Chile","2018-09",4,152
"1107","Chile","2018-10",4,156
"1108","Chile","2018-11",1,157
"1109","China","2010-08",2,2
"1110","China","2010-12",1,3
"1111","China","2011-01",4,7
"1112","China","2011-02",1,8
"1113","China","2011-03",2,10
"1114","China","2011-04",5,15
"1115","China","2011-05",4,19
"1116","China","2011-06",4,23
"1117","China","2011-07",3,26
"1118","China","2011-08",7,33
"1119","China","2011-09",4,37
"1120","China","2011-10",7,44
"1121","China","2011-11",10,54
"1122","China","2011-12",20,74
"1123","China","2012-01",10,84
"1124","China","2012-02",5,89
"1125","China","2012-03",7,96
"1126","China","2012-04",7,103
"1127","China","2012-05",7,110
"1128","China","2012-06",6,116
"1129","China","2012-07",4,120
"1130","China","2012-08",12,132
"1131","China","2012-09",5,137
"1132","China","2012-10",11,148
"1133","China","2012-11",4,152
"1134","China","2012-12",7,159
"1135","China","2013-01",11,170
"1136","China","2013-02",6,176
"1137","China","2013-03",8,184
"1138","China","2013-04",13,197
"1139","China","2013-05",5,202
"1140","China","2013-06",11,213
"1141","China","2013-07",9,222
"1142","China","2013-08",7,229
"1143","China","2013-09",8,237
"1144","China","2013-10",5,242
"1145","China","2013-11",14,256
"1146","China","2013-12",13,269
"1147","China","2014-01",15,284
"1148","China","2014-02",8,292
"1149","China","2014-03",10,302
"1150","China","2014-04",5,307
"1151","China","2014-05",4,311
"1152","China","2014-06",7,318
"1153","China","2014-07",9,327
"1154","China","2014-08",8,335
"1155","China","2014-09",14,349
"1156","China","2014-10",18,367
"1157","China","2014-11",9,376
"1158","China","2014-12",21,397
"1159","China","2015-01",15,412
"1160","China","2015-02",4,416
"1161","China","2015-03",12,428
"1162","China","2015-04",11,439
"1163","China","2015-05",14,453
"1164","China","2015-06",11,464
"1165","China","2015-07",11,475
"1166","China","2015-08",16,491
"1167","China","2015-09",17,508
"1168","China","2015-10",22,530
"1169","China","2015-11",19,549
"1170","China","2015-12",15,564
"1171","China","2016-01",18,582
"1172","China","2016-02",12,594
"1173","China","2016-03",13,607
"1174","China","2016-04",15,622
"1175","China","2016-05",21,643
"1176","China","2016-06",14,657
"1177","China","2016-07",10,667
"1178","China","2016-08",17,684
"1179","China","2016-09",22,706
"1180","China","2016-10",23,729
"1181","China","2016-11",7,736
"1182","China","2016-12",18,754
"1183","China","2017-01",15,769
"1184","China","2017-02",19,788
"1185","China","2017-03",21,809
"1186","China","2017-04",12,821
"1187","China","2017-05",11,832
"1188","China","2017-06",14,846
"1189","China","2017-07",18,864
"1190","China","2017-08",12,876
"1191","China","2017-09",10,886
"1192","China","2017-10",19,905
"1193","China","2017-11",11,916
"1194","China","2017-12",16,932
"1195","China","2018-01",18,950
"1196","China","2018-02",10,960
"1197","China","2018-03",22,982
"1198","China","2018-04",18,1000
"1199","China","2018-05",9,1009
"1200","China","2018-06",13,1022
"1201","China","2018-07",18,1040
"1202","China","2018-08",16,1056
"1203","China","2018-09",18,1074
"1204","China","2018-10",16,1090
"1205","China","2018-11",29,1119
"1206","Colombia","2010-11",1,1
"1207","Colombia","2010-12",1,2
"1208","Colombia","2011-06",1,3
"1209","Colombia","2011-11",1,4
"1210","Colombia","2011-12",2,6
"1211","Colombia","2012-02",1,7
"1212","Colombia","2012-05",1,8
"1213","Colombia","2012-06",1,9
"1214","Colombia","2012-10",1,10
"1215","Colombia","2012-11",1,11
"1216","Colombia","2012-12",1,12
"1217","Colombia","2013-03",1,13
"1218","Colombia","2013-07",1,14
"1219","Colombia","2013-08",1,15
"1220","Colombia","2013-09",1,16
"1221","Colombia","2013-11",3,19
"1222","Colombia","2014-01",3,22
"1223","Colombia","2014-02",2,24
"1224","Colombia","2014-03",2,26
"1225","Colombia","2014-08",1,27
"1226","Colombia","2014-09",2,29
"1227","Colombia","2014-10",2,31
"1228","Colombia","2014-11",2,33
"1229","Colombia","2015-01",3,36
"1230","Colombia","2015-02",2,38
"1231","Colombia","2015-03",1,39
"1232","Colombia","2015-04",5,44
"1233","Colombia","2015-05",2,46
"1234","Colombia","2015-06",3,49
"1235","Colombia","2015-07",1,50
"1236","Colombia","2015-08",3,53
"1237","Colombia","2015-09",2,55
"1238","Colombia","2015-10",5,60
"1239","Colombia","2015-11",2,62
"1240","Colombia","2015-12",3,65
"1241","Colombia","2016-02",2,67
"1242","Colombia","2016-03",1,68
"1243","Colombia","2016-04",4,72
"1244","Colombia","2016-05",4,76
"1245","Colombia","2016-06",1,77
"1246","Colombia","2016-07",4,81
"1247","Colombia","2016-08",4,85
"1248","Colombia","2016-10",4,89
"1249","Colombia","2016-11",2,91
"1250","Colombia","2016-12",2,93
"1251","Colombia","2017-01",2,95
"1252","Colombia","2017-02",4,99
"1253","Colombia","2017-03",3,102
"1254","Colombia","2017-04",1,103
"1255","Colombia","2017-05",4,107
"1256","Colombia","2017-07",2,109
"1257","Colombia","2017-08",1,110
"1258","Colombia","2017-09",7,117
"1259","Colombia","2017-10",3,120
"1260","Colombia","2017-11",1,121
"1261","Colombia","2017-12",2,123
"1262","Colombia","2018-01",1,124
"1263","Colombia","2018-02",5,129
"1264","Colombia","2018-04",4,133
"1265","Colombia","2018-05",6,139
"1266","Colombia","2018-06",1,140
"1267","Colombia","2018-07",3,143
"1268","Colombia","2018-08",2,145
"1269","Colombia","2018-09",3,148
"1270","Colombia","2018-10",4,152
"1271","Colombia","2018-11",2,154
"1272","Costa Rica","2010-09",1,1
"1273","Costa Rica","2011-03",1,2
"1274","Costa Rica","2012-01",1,3
"1275","Costa Rica","2012-02",1,4
"1276","Costa Rica","2012-03",1,5
"1277","Costa Rica","2012-08",2,7
"1278","Costa Rica","2012-11",1,8
"1279","Costa Rica","2013-01",1,9
"1280","Costa Rica","2013-05",1,10
"1281","Costa Rica","2013-10",1,11
"1282","Costa Rica","2013-12",2,13
"1283","Costa Rica","2014-03",1,14
"1284","Costa Rica","2014-04",1,15
"1285","Costa Rica","2014-06",1,16
"1286","Costa Rica","2014-07",2,18
"1287","Costa Rica","2014-10",2,20
"1288","Costa Rica","2014-12",1,21
"1289","Costa Rica","2015-07",2,23
"1290","Costa Rica","2015-08",2,25
"1291","Costa Rica","2015-09",4,29
"1292","Costa Rica","2015-10",2,31
"1293","Costa Rica","2015-11",2,33
"1294","Costa Rica","2016-01",1,34
"1295","Costa Rica","2016-05",2,36
"1296","Costa Rica","2016-08",1,37
"1297","Costa Rica","2016-09",1,38
"1298","Costa Rica","2016-10",1,39
"1299","Costa Rica","2016-11",1,40
"1300","Costa Rica","2016-12",3,43
"1301","Costa Rica","2017-02",2,45
"1302","Costa Rica","2017-06",2,47
"1303","Costa Rica","2017-07",2,49
"1304","Costa Rica","2017-12",1,50
"1305","Costa Rica","2018-02",1,51
"1306","Costa Rica","2018-06",1,52
"1307","Costa Rica","2018-07",1,53
"1308","Costa Rica","2018-08",1,54
"1309","Costa Rica","2018-09",3,57
"1310","Costa Rica","2018-11",2,59
"1311","Croatia","2011-05",1,1
"1312","Croatia","2011-07",1,2
"1313","Croatia","2011-08",1,3
"1314","Croatia","2012-01",1,4
"1315","Croatia","2012-02",1,5
"1316","Croatia","2012-04",1,6
"1317","Croatia","2012-05",1,7
"1318","Croatia","2012-06",1,8
"1319","Croatia","2012-07",1,9
"1320","Croatia","2012-08",2,11
"1321","Croatia","2012-12",1,12
"1322","Croatia","2013-01",2,14
"1323","Croatia","2013-04",2,16
"1324","Croatia","2013-05",1,17
"1325","Croatia","2013-06",1,18
"1326","Croatia","2013-07",1,19
"1327","Croatia","2013-11",1,20
"1328","Croatia","2013-12",1,21
"1329","Croatia","2014-01",2,23
"1330","Croatia","2014-04",1,24
"1331","Croatia","2014-06",3,27
"1332","Croatia","2014-07",1,28
"1333","Croatia","2014-08",1,29
"1334","Croatia","2014-09",3,32
"1335","Croatia","2014-10",3,35
"1336","Croatia","2014-11",4,39
"1337","Croatia","2014-12",3,42
"1338","Croatia","2015-01",3,45
"1339","Croatia","2015-04",1,46
"1340","Croatia","2015-05",1,47
"1341","Croatia","2015-06",2,49
"1342","Croatia","2015-07",3,52
"1343","Croatia","2015-09",4,56
"1344","Croatia","2015-11",1,57
"1345","Croatia","2015-12",1,58
"1346","Croatia","2016-01",1,59
"1347","Croatia","2016-02",3,62
"1348","Croatia","2016-03",1,63
"1349","Croatia","2016-06",1,64
"1350","Croatia","2016-07",1,65
"1351","Croatia","2016-09",1,66
"1352","Croatia","2016-10",1,67
"1353","Croatia","2017-01",2,69
"1354","Croatia","2017-02",2,71
"1355","Croatia","2017-03",1,72
"1356","Croatia","2017-05",1,73
"1357","Croatia","2017-07",1,74
"1358","Croatia","2017-08",1,75
"1359","Croatia","2017-09",1,76
"1360","Croatia","2017-10",2,78
"1361","Croatia","2017-11",2,80
"1362","Croatia","2017-12",2,82
"1363","Croatia","2018-04",5,87
"1364","Croatia","2018-05",1,88
"1365","Croatia","2018-06",1,89
"1366","Croatia","2018-08",2,91
"1367","Croatia","2018-09",2,93
"1368","Croatia","2018-11",1,94
"1369","Cuba","2014-03",1,1
"1370","Cuba","2015-07",1,2
"1371","Cuba","2016-08",1,3
"1372","Cuba","2016-09",1,4
"1373","Cuba","2017-03",1,5
"1374","Cuba","2017-08",2,7
"1375","Cuba","2018-01",1,8
"1376","Cuba","2018-05",1,9
"1377","Cuba","2018-07",1,10
"1378","Cuba","2018-08",2,12
"1379","Cuba","2018-10",1,13
"1380","Cyprus","2011-03",1,1
"1381","Cyprus","2012-02",1,2
"1382","Cyprus","2012-04",1,3
"1383","Cyprus","2012-05",1,4
"1384","Cyprus","2012-06",1,5
